"","island","method","mpa_designation","mpa_status","site_block_drop","survey_date","survey_year","den_nontargeted","den_targeted","den_AAFF","den_AARG","den_ADAV","den_AFLA","den_AGUA","den_AHAR","den_AHOL","den_AINE","den_ANOB","den_AOCE","den_APFL","den_ATHE","den_ATHESPP","den_AVUL","den_BAITBALL","den_BATH","den_BFRE","den_BFREYOY","den_BOTH","den_BPOL","den_BRAY","den_CAGG","den_CGIG","den_CITH","den_CITHSPP","den_CLUP","den_COBS","den_COTSP","den_CPRI","den_CPUN","den_CPUNYOY","den_CSAT","den_CSOR","den_CSTI","den_CVEN","den_CVIO","den_CXAN","den_DMAC","den_EBIS","den_EJAC","den_EJOR","den_ELAT","den_EMBI","den_EMOR","den_ETAU","den_EWAL","den_GBY","den_GGAL","den_GLIN","den_GMAE","den_GMOR","den_GNIG","den_HANA","den_HARG","den_HAZU","den_HCAL","den_HCAR","den_HDEC","den_HELL","den_HEXA","den_HFRA","den_HGRI","den_HHEM","den_HLAG","den_HROS","den_HRUB","den_HSEM","den_HSEMYOY","den_HSPI","den_HSTE","den_HSTO","den_KGB","den_LARM","den_LBIL","den_LHIR","den_MCAL","den_MMIN","den_MMOL","den_NBLA","den_NCEP","den_OCAL","den_OCALYOY","den_OELO","den_OPIC","den_OTSH","den_OYB","den_OYT","den_PATR","den_PCAL","den_PCLA","den_PCLAYOY","den_PCOE","den_PFAL","den_PFUR","den_PGLA","den_PHOL","den_PLEU","den_PMAC","den_PMEL","den_PNEB","den_PNOT","den_PPRO","den_PTRI","den_PVIO","den_RALL","den_RBIN","den_RFSP","den_RFYOY","den_RHYP","den_RJOR","den_RNIC","den_RONSP","den_RRIC","den_RSTE","den_RTOX","den_RVAC","den_RYOY","den_SACA","den_SARG","den_SATR","den_SAUR","den_SCAL","den_SCAR","den_SCAU","den_SCHI","den_SCHR","den_SCOMSPP","den_SCON","den_SDAL","den_SDIA","den_SEBASTESSPP","den_SEBSPP","den_SENT","den_SFLA","den_SGIG","den_SGOO","den_SGUT","den_SHOP","den_SJAP","den_SLAL","den_SLEN","den_SLUC","den_SMAL","den_SMAR","den_SMEL","den_SMIN","den_SMYS","den_SMYSYOY","den_SNEB","den_SNIG","den_SPAU","den_SPAUYOY","den_SPIN","den_SPINYOY","den_SPUL","den_SPULYOY","den_SRAS","den_SROS","den_SRUB","den_SSAG","den_SSEM","den_SSER","den_STICH","den_STRE","den_SUMB","den_SXYR","den_SYNG","den_TCAL","den_Total","den_TPAC","den_TSEM","den_TSYM","den_UHAL","den_UnID.SMYS","den_UNK","den_URON","den_USAN","den_XCAL","den_XLIO","den_ZEXA","den_ZROS"
"113","Santa Rosa","CCFRP","REF","REF","CP32","2018-09-11",2018,0,8.816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.224489796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326530612,0,0,0.43537415,1.632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43537415,0.43537415,0,0,0,0,0,0,0,0.217687075,0,0,0,0,0,0,0,0,0.108843537,0,0,0,0,8.816326531,0,0,0,0,0,0,0,0,0,0,0,0
"114","Santa Rosa","CCFRP","REF","REF","CP34","2018-09-11",2018,0,1.961538461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115384615,0,0,0.115384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115384615,0,0.115384615,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.961538461,0,0,0,0,0,0,0,0,0,0.115384615,0,0
"115","Santa Rosa","CCFRP","REF","REF","CP24","2018-09-12",2018,0,7.324394636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840504303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.801080648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120072043,3.962377426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120072043,0,0,0.36021613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120072043,0,0,0,0,7.324394636,0,0,0,0,0,0,0,0,0,0,0,0
"116","Santa Rosa","CCFRP","REF","REF","CP27","2018-09-24",2018,0,10.925644923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.072620855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520268806,0,0,0,0.390201604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130067201,1.430739216,0.130067201,0,1.430739216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260134403,2.861478431,0,0,0,0,0,0,0,0.260134403,0,0,0,0,0,0,0,0,0,0,0,0,0,10.925644923,0,0,0,0,0,0,0,0,0,0,0,0
"117","Santa Rosa","CCFRP","REF","REF","CP33","2018-09-24",2018,0,14.73684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.466165414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45112782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902255639,0.15037594,0,0.15037594,4.812030075,0,0,0.15037594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45112782,1.052631579,0,0,0,0,0,0,0,0.30075188,0,0,0,0,0,0,0,0,0,0,0,0,0,14.73684211,0,0,0,0,0,0,0,0,0,0,0,0
"118","Santa Rosa","CCFRP","REF","REF","CP25","2019-09-24",2019,0,14.395604391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21978022,0,0,0,0.21978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21978022,0,0,0.32967033,1.318681319,0,0,0,0,0,0,0,0,0,0,0,0,0.21978022,0,0,0,0,0,0,0,0,0,3.406593407,0,0,0,0,0,0,0,0.32967033,0,0,0,0,0,0,0,0,0.10989011,0,0,0,0,14.395604391,0,0,0.769230769,0,0,0,0,0,0,0,0,0
"119","Santa Rosa","CCFRP","REF","REF","CP34","2019-09-24",2019,0,4.537081919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.861366941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116335434,0,0,0,0,0,0.116335434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116335434,0,1.396025206,0,0,0.814348037,0,0,0,0,0,0,0,0,0,0,0,0,0.232670868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.537081919,0,0,1.047018904,0,0,0,0,0,0,0,0,0
"120","Santa Rosa","CCFRP","REF","REF","CP23","2018-09-25",2018,0,10.048685489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.141187926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11684518,0,0,0,0.11684518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23369036,0.467380721,0,0,0.23369036,0.23369036,0,0,0,0,0,0,0,0,0,0,0.467380721,0,0,0,0,0,0,0,3.622200584,0,0,0,0,0,0,0,0.11684518,0,0,0,0,0,0,0,0,0,0,0,0,0,10.048685489,0,0,0,0,0,0,0,0,0,0,0,0
"121","Santa Rosa","CCFRP","REF","REF","CP36","2018-09-25",2018,0,19.870129871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.766233767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194805195,0,0,0,0.194805195,0,0.194805195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194805195,0,0,0.779220779,3.506493507,0,0,1.558441559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194805195,5.25974026,0,0,0,0,0,0,0,0.38961039,0,0,0,0,0,0,0,0,0.194805195,0,0,0,0,19.870129871,0,0,0,0,0,0,0,0,0,0,0,0
"122","Santa Rosa","CCFRP","REF","REF","CP28","2019-09-25",2019,0,13.582787647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.388213283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224508887,0,0,0,0.33676333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224508887,3.704396632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112254443,0,0.561272217,2.918615528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112254443,0,0,0,0,0,0,13.582787647,0,0,0.112254443,0,0,0,0,0,0,0,0,0
"123","Santa Rosa","CCFRP","REF","REF","CP37","2019-09-25",2019,0,14.97400347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.079722704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103986135,0,0,0,0.20797227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935875217,0,0,0,2.911611785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.63084922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103986135,0,0,0,0,0,0,14.97400347,0,0,0,0,0,0,0,0,0,0,0,0
"124","Santa Rosa","CCFRP","REF","REF","CP35","2019-10-02",2019,0,8.907849829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.276450512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716723549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102389078,0,0.102389078,3.788395904,0,0,0.204778157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.921501706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.907849829,0,0,0,0,0,0,0,0,0,0,0,0
"125","Santa Rosa","CCFRP","REF","REF","CP38","2019-10-02",2019,0.205128204999999,14.358974362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.948717949,0.205128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0,0,0.102564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41025641,0,0,0.307692308,0.923076923,0,0.205128205,0,0,0,0,0,0,0,0,0,0,0.102564103,0,0,0,0,0,0,0,0,0,1.743589744,0,0,0,0,0,0,0,0.102564103,0,0,0,0,0,0,0.205128205,0,0,0,0,0,0,14.564102567,0,0,0.102564103,0,0,0,0,0,0,0,0,0
"126","Santa Rosa","CCFRP","REF","REF","CP30","2020-10-06",2020,0,20.18561485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.150812065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139211137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835266821,1.948955917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139211137,0,0.835266821,10.71925754,0,0,0,0,0,0,0,0.139211137,0,0,0.278422274,0,0,0,0,0,0,0,0,0,0,20.18561485,0,0,0,0,0,0,0,0,0,0,0,0
"127","Santa Rosa","CCFRP","REF","REF","CP37","2020-10-06",2020,0,8.744394618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.614349776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134529148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134529148,0.807174888,0,0.269058296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.784753363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.744394618,0,0,0,0,0,0,0,0,0,0,0,0
"128","Santa Rosa","CCFRP","REF","REF","CP26","2020-10-07",2020,0.272727273000001,17.590909094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.31818182,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409090909,0,0,0.272727273,0.545454545,0,0.136363636,0.272727273,0,0,0,0,0,0,0.272727273,0,0,0.136363636,0,0,0,0,0,0,0,0,0,3.818181818,0,0,0,0,0,0,0,0.136363636,0,0,0,0,0,0,0,0,0.272727273,0,0,0,0,17.863636367,0,0,0,0,0,0,0,0,0,0,0,0
"129","Santa Rosa","CCFRP","REF","REF","CP33","2020-10-07",2020,0,9.141630902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.506437769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643776824,1.802575107,0,0,0.25751073,0,0,0,0,0,0,0,0,0,0.386266094,0,0,0,0,0,0,0,0,0,1.802575107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.141630902,0,0,0,0,0,0,0,0,0,0,0,0
"130","Santa Rosa","CCFRP","REF","REF","CP25","2020-10-13",2020,0,18.88619855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.828087167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14527845,0,0,0,0.14527845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14527845,0,0,1.452784504,0.871670702,0,0,0,0,0,0,0,0,0,0,0,0,0.14527845,0,0,0,0,0,0,0,0,0.290556901,7.84503632,0,0,0,0,0,0.14527845,0,0.435835351,0,0,0,0,0,0,0.14527845,0,0.290556901,0,0,0,0,18.88619855,0,0,0,0,0,0,0,0,0,0,0,0
"131","Santa Rosa","CCFRP","REF","REF","CP35","2020-10-13",2020,0,10.26737968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77540107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855614973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.497326203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92513369,0,0,0,0,0,0,0,0.213903743,0,0,0,0,0,0,0,0,0,0,0,0,0,10.26737968,0,0,0,0,0,0,0,0,0,0,0,0
"132","Santa Rosa","CCFRP","REF","REF","CP23","2020-10-14",2020,0,13.78881988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.329192547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49689441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248447205,0,0,0.372670807,0.99378882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124223602,0,0,0,0,0,0,0,0.248447205,3.47826087,0,0,0,0,0,0,0,0.248447205,0,0,0,0,0,0,0,0,0.248447205,0,0,0,0,13.78881988,0,0,0,0,0,0,0,0,0,0,0,0
"133","Santa Rosa","CCFRP","REF","REF","CP34","2020-10-14",2020,0,9.418604651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.209302326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11627907,0.465116279,0.23255814,0,0.11627907,1.744186047,0,0,0,0,0,0,0,0,0,0,0,0,0.23255814,0,0,0,0,0,0,0,0,0,3.488372093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930232558,0,0,0,0,0,0,9.418604651,0,0,0,0,0,0,0,0,0,0,0,0
"134","Santa Rosa","CCFRP","REF","REF","CP23","2019-10-15",2019,0,11.09433962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79245283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226415094,0.679245283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.283018868,0,0,0,0,0,0,0,0,0,0,0.113207547,0,0,0,0,0,0,0,0,0,0,11.09433962,0,0,0,0,0,0,0,0,0,0,0,0
"135","Santa Rosa","CCFRP","REF","REF","CP26","2019-10-15",2019,0,8.385826772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.952755906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118110236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118110236,0,0,0.708661417,0.94488189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118110236,2.598425197,0,0,0,0,0,0,0,0.118110236,0,0,0,0,0,0,0.236220472,0,0.472440945,0,0,0,0,8.385826772,0,0,0,0,0,0,0,0,0,0,0,0
"136","Santa Rosa","CCFRP","REF","REF","CP29","2020-10-15",2020,0,12.05479452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.739726027,3.424657534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136986301,2.602739726,0,0,0,0,0,0,0,0.273972603,0,0,0,0,0,0,0.136986301,0,0.136986301,0,0,0,0,12.05479452,0,0,0,0,0,0,0,0,0,0,0,0
"137","Santa Rosa","CCFRP","REF","REF","CP38","2020-10-15",2020,0,8.968421052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.284210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126315789,0.126315789,0,0.252631579,0.505263158,0,0.252631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.789473684,0,0,0,0,0,0,0,0.252631579,0,0,0,0,0,0,0.378947368,0,0,0,0,0,0,8.968421052,0,0,0,0,0,0,0,0,0,0,0,0
"138","Santa Rosa","CCFRP","REF","REF","CP33","2017-10-16",2017,0.156958492999999,12.713637947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.022671782,0.156958493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627833973,0.156958493,0,0.784792466,5.022671782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156958493,0.941750959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.87059644,0,0,0,0,0,0,0,0,0,0,0,0
"139","Santa Rosa","CCFRP","REF","REF","CP38","2017-10-16",2017,0.181818182000001,17.636363638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0.909090909,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.090909091,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,17.81818182,0,0,0,0,0,0,0,0,0,0,0,0
"140","Santa Rosa","CCFRP","REF","REF","CP22","2019-10-16",2019,0,3.473684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421052632,0,0,5.368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157894737,0,0.315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.473684211,0,0,0,0,0,0,0,0,0,0,0,0
