"","method","survey_year","island","species","MPA","REF","log_ratio"
"597","BRUV",2020,"Santa Rosa","bm_EWAL",0.0068446098578609,0.0068446098578609,0
"598","BRUV",2020,"Santa Rosa","bm_GBY",0.0068446098578609,0.0068446098578609,0
"599","BRUV",2020,"Santa Rosa","bm_GGAL",0.0068446098578609,0.0068446098578609,0
"600","BRUV",2020,"Santa Rosa","bm_GLIN",0.0068446098578609,0.0068446098578609,0
"601","BRUV",2020,"Santa Rosa","bm_GMAE",0.0068446098578609,0.0068446098578609,0
"602","BRUV",2020,"Santa Rosa","bm_GMOR",0.0068446098578609,0.0068446098578609,0
"603","BRUV",2020,"Santa Rosa","bm_GNIG",0.0068446098578609,0.0068446098578609,0
"604","BRUV",2020,"Santa Rosa","bm_HANA",0.0068446098578609,0.0068446098578609,0
"605","BRUV",2020,"Santa Rosa","bm_HARG",0.0068446098578609,0.0068446098578609,0
"606","BRUV",2020,"Santa Rosa","bm_HAZU",0.0068446098578609,0.0068446098578609,0
"607","BRUV",2020,"Santa Rosa","bm_HCAL",0.0068446098578609,0.0068446098578609,0
"608","BRUV",2020,"Santa Rosa","bm_HCAR",0.0068446098578609,0.0068446098578609,0
"609","BRUV",2020,"Santa Rosa","bm_HDEC",0.0068446098578609,0.0068446098578609,0
"610","BRUV",2020,"Santa Rosa","bm_HELL",0.0068446098578609,0.0068446098578609,0
"611","BRUV",2020,"Santa Rosa","bm_HEXA",0.0068446098578609,0.0068446098578609,0
"612","BRUV",2020,"Santa Rosa","bm_HFRA",0.0068446098578609,0.0068446098578609,0
"613","BRUV",2020,"Santa Rosa","bm_HGRI",0.0068446098578609,0.0068446098578609,0
"614","BRUV",2020,"Santa Rosa","bm_HHEM",0.0068446098578609,0.0068446098578609,0
"615","BRUV",2020,"Santa Rosa","bm_HLAG",0.0068446098578609,0.0068446098578609,0
"616","BRUV",2020,"Santa Rosa","bm_HROS",0.0068446098578609,0.0068446098578609,0
"617","BRUV",2020,"Santa Rosa","bm_HRUB",0.0068446098578609,0.0068446098578609,0
"618","BRUV",2020,"Santa Rosa","bm_HSEM",0.0068446098578609,0.0068446098578609,0
"619","BRUV",2020,"Santa Rosa","bm_HSEMYOY",0.0068446098578609,0.0068446098578609,0
"620","BRUV",2020,"Santa Rosa","bm_HSPI",0.0068446098578609,0.0068446098578609,0
"621","BRUV",2020,"Santa Rosa","bm_HSTE",0.0068446098578609,0.0068446098578609,0
"622","BRUV",2020,"Santa Rosa","bm_HSTO",0.0068446098578609,0.0068446098578609,0
"623","BRUV",2020,"Santa Rosa","bm_KGB",0.0068446098578609,0.0068446098578609,0
"624","BRUV",2020,"Santa Rosa","bm_LARM",0.0068446098578609,0.0068446098578609,0
"625","BRUV",2020,"Santa Rosa","bm_LBIL",0.0068446098578609,0.0068446098578609,0
"626","BRUV",2020,"Santa Rosa","bm_LHIR",0.0068446098578609,0.0068446098578609,0
"627","BRUV",2020,"Santa Rosa","bm_MCAL",0.0068446098578609,0.0068446098578609,0
"628","BRUV",2020,"Santa Rosa","bm_MMIN",0.0068446098578609,0.0068446098578609,0
"629","BRUV",2020,"Santa Rosa","bm_MMOL",0.0068446098578609,0.0068446098578609,0
"630","BRUV",2020,"Santa Rosa","bm_NBLA",0.0068446098578609,0.0068446098578609,0
"631","BRUV",2020,"Santa Rosa","bm_NCEP",0.0068446098578609,0.0068446098578609,0
"632","BRUV",2020,"Santa Rosa","bm_OCAL",0.0068446098578609,0.0112498876356387,-0.21579948628755
"633","BRUV",2020,"Santa Rosa","bm_OCALYOY",0.0068446098578609,0.0068446098578609,0
"634","BRUV",2020,"Santa Rosa","bm_OELO",0.773141374563743,0.558112109857861,0.141537469212336
"635","BRUV",2020,"Santa Rosa","bm_OPIC",0.0143646098578609,0.0114171098578609,0.0997376551215395
"636","BRUV",2020,"Santa Rosa","bm_OTSH",0.0068446098578609,0.0068446098578609,0
"637","BRUV",2020,"Santa Rosa","bm_OYB",0.0068446098578609,0.0068446098578609,0
"638","BRUV",2020,"Santa Rosa","bm_OYT",0.112015492210802,0.019655720968972,0.755789113260001
"639","BRUV",2020,"Santa Rosa","bm_PATR",0.0068446098578609,0.0068446098578609,0
"640","BRUV",2020,"Santa Rosa","bm_PCAL",0.0068446098578609,0.0068446098578609,0
"641","BRUV",2020,"Santa Rosa","bm_PCLA",0.0068446098578609,0.0068446098578609,0
"642","BRUV",2020,"Santa Rosa","bm_PCLAYOY",0.0068446098578609,0.0068446098578609,0
"643","BRUV",2020,"Santa Rosa","bm_PCOE",0.0068446098578609,0.0068446098578609,0
"644","BRUV",2020,"Santa Rosa","bm_PFAL",0.0068446098578609,0.0068446098578609,0
"645","BRUV",2020,"Santa Rosa","bm_PFUR",0.018640198093155,0.0096521098578609,0.285828267083503
"646","BRUV",2020,"Santa Rosa","bm_PGLA",0.0068446098578609,0.0068446098578609,0
"647","BRUV",2020,"Santa Rosa","bm_PHOL",0.0068446098578609,0.0068446098578609,0
"648","BRUV",2020,"Santa Rosa","bm_PLEU",0.0068446098578609,0.0068446098578609,0
"649","BRUV",2020,"Santa Rosa","bm_PMAC",0.0068446098578609,0.0068446098578609,0
"650","BRUV",2020,"Santa Rosa","bm_PMEL",0.0068446098578609,0.0068446098578609,0
"651","BRUV",2020,"Santa Rosa","bm_PNEB",0.0068446098578609,0.0068446098578609,0
"652","BRUV",2020,"Santa Rosa","bm_PNOT",0.0068446098578609,0.0068446098578609,0
"653","BRUV",2020,"Santa Rosa","bm_PPRO",0.0068446098578609,0.0068446098578609,0
"654","BRUV",2020,"Santa Rosa","bm_PTRI",0.0068446098578609,0.0068446098578609,0
"655","BRUV",2020,"Santa Rosa","bm_PVIO",0.0068446098578609,0.0068446098578609,0
"656","BRUV",2020,"Santa Rosa","bm_RALL",0.0068446098578609,0.0068446098578609,0
"657","BRUV",2020,"Santa Rosa","bm_RBIN",0.0068446098578609,0.0068446098578609,0
"658","BRUV",2020,"Santa Rosa","bm_RFSP",0.0068446098578609,0.0068446098578609,0
"659","BRUV",2020,"Santa Rosa","bm_RFYOY",0.0068446098578609,0.0068446098578609,0
"660","BRUV",2020,"Santa Rosa","bm_RHYP",0.0068446098578609,0.0068446098578609,0
"661","BRUV",2020,"Santa Rosa","bm_RJOR",0.0068446098578609,0.0068446098578609,0
"662","BRUV",2020,"Santa Rosa","bm_RNIC",0.0068446098578609,0.00889572096897201,-0.113832453558413
"663","BRUV",2020,"Santa Rosa","bm_RONSP",0.0068446098578609,0.0068446098578609,0
"664","BRUV",2020,"Santa Rosa","bm_RRIC",0.0068446098578609,0.0068446098578609,0
"665","BRUV",2020,"Santa Rosa","bm_RSTE",0.0068446098578609,0.0068446098578609,0
"666","BRUV",2020,"Santa Rosa","bm_RTOX",0.0068446098578609,0.0068446098578609,0
"667","BRUV",2020,"Santa Rosa","bm_RVAC",0.0139269627990374,0.0100771098578609,0.140520422385873
"668","BRUV",2020,"Santa Rosa","bm_RYOY",0.0068446098578609,0.0068446098578609,0
"669","BRUV",2020,"Santa Rosa","bm_SACA",0.0068446098578609,0.0068446098578609,0
"670","BRUV",2020,"Santa Rosa","bm_SARG",0.0068446098578609,0.0068446098578609,0
"671","BRUV",2020,"Santa Rosa","bm_SATR",0.0068446098578609,0.0068446098578609,0
"672","BRUV",2020,"Santa Rosa","bm_SAUR",0.0068446098578609,0.0068446098578609,0
"673","BRUV",2020,"Santa Rosa","bm_SCAL",0.0068446098578609,0.0068446098578609,0
"674","BRUV",2020,"Santa Rosa","bm_SCAR",0.133274903975508,0.0322134987467498,0.616710481661996
"675","BRUV",2020,"Santa Rosa","bm_SCAU",2.45662460985786,1.09942599874675,0.349172795430638
"676","BRUV",2020,"Santa Rosa","bm_SCHI",0.0068446098578609,0.0068446098578609,0
"677","BRUV",2020,"Santa Rosa","bm_SCHR",0.0068446098578609,0.0068446098578609,0
"678","BRUV",2020,"Santa Rosa","bm_SCOMSPP",0.0068446098578609,0.0068446098578609,0
"679","BRUV",2020,"Santa Rosa","bm_SCON",0.0068446098578609,0.0068446098578609,0
"680","BRUV",2020,"Santa Rosa","bm_SDAL",0.0068446098578609,0.0068446098578609,0
"681","BRUV",2020,"Santa Rosa","bm_SDIA",0.0068446098578609,0.0068446098578609,0
"682","BRUV",2020,"Santa Rosa","bm_SEBASTESSPP",0.0068446098578609,0.0068446098578609,0
"683","BRUV",2020,"Santa Rosa","bm_SEBSPP",0.0068446098578609,0.0068446098578609,0
"684","BRUV",2020,"Santa Rosa","bm_SENT",0.00865608044609619,0.00773794319119423,0.0486957469528477
"685","BRUV",2020,"Santa Rosa","bm_SFLA",0.0068446098578609,0.0068446098578609,0
"686","BRUV",2020,"Santa Rosa","bm_SGIG",4.24904696279904,0.0068446098578609,2.79294283274747
"687","BRUV",2020,"Santa Rosa","bm_SGOO",0.0068446098578609,0.0068446098578609,0
"688","BRUV",2020,"Santa Rosa","bm_SGUT",0.0068446098578609,0.0068446098578609,0
"689","BRUV",2020,"Santa Rosa","bm_SHOP",0.0068446098578609,0.0068446098578609,0
"690","BRUV",2020,"Santa Rosa","bm_SJAP",0.0068446098578609,0.0068446098578609,0
"691","BRUV",2020,"Santa Rosa","bm_SLAL",0.0068446098578609,0.304684887635639,-1.64850221532968
"692","BRUV",2020,"Santa Rosa","bm_SLEN",0.0068446098578609,0.0068446098578609,0
"693","BRUV",2020,"Santa Rosa","bm_SLUC",0.0068446098578609,0.0068446098578609,0
"694","BRUV",2020,"Santa Rosa","bm_SMAL",0.0068446098578609,0.0068446098578609,0
"695","BRUV",2020,"Santa Rosa","bm_SMAR",0.0068446098578609,0.0068446098578609,0
"696","BRUV",2020,"Santa Rosa","bm_SMEL",0.0068446098578609,0.0068446098578609,0
"697","BRUV",2020,"Santa Rosa","bm_SMIN",0.720499315740214,0.231020443191194,0.49398316002716
"698","BRUV",2020,"Santa Rosa","bm_SMYS",0.501467551034332,0.209435165413417,0.379193231836154
"699","BRUV",2020,"Santa Rosa","bm_SMYSYOY",0.0068446098578609,0.0068446098578609,0
"700","BRUV",2020,"Santa Rosa","bm_SNEB",0.0068446098578609,0.0068446098578609,0
"701","BRUV",2020,"Santa Rosa","bm_SNIG",0.0068446098578609,0.0068446098578609,0
"702","BRUV",2020,"Santa Rosa","bm_SPAU",0.00881872750491972,0.0068446098578609,0.110057224858628
"703","BRUV",2020,"Santa Rosa","bm_SPAUYOY",0.0068446098578609,0.0068446098578609,0
"704","BRUV",2020,"Santa Rosa","bm_SPIN",0.00702137456374325,0.0131734987467498,-0.273278992842728
"705","BRUV",2020,"Santa Rosa","bm_SPINYOY",0.0068446098578609,0.0068446098578609,0
"706","BRUV",2020,"Santa Rosa","bm_SPUL",0.622714903975508,0.492778220968972,0.10163775487091
"707","BRUV",2020,"Santa Rosa","bm_SPULYOY",0.0068446098578609,0.0068446098578609,0
"708","BRUV",2020,"Santa Rosa","bm_SRAS",0.0068446098578609,0.0068446098578609,0
"709","BRUV",2020,"Santa Rosa","bm_SROS",0.00922196279903737,0.0068446098578609,0.129474667533943
"710","BRUV",2020,"Santa Rosa","bm_SRUB",0.0068446098578609,0.0068446098578609,0
"711","BRUV",2020,"Santa Rosa","bm_SSAG",0.0068446098578609,0.0068446098578609,0
"712","BRUV",2020,"Santa Rosa","bm_SSEM",0.0068446098578609,0.0068446098578609,0
"713","BRUV",2020,"Santa Rosa","bm_SSER",0.0068446098578609,0.0068446098578609,0
"714","BRUV",2020,"Santa Rosa","bm_STICH",0.0068446098578609,0.0068446098578609,0
"715","BRUV",2020,"Santa Rosa","bm_STRE",0.11563872750492,0.0068446098578609,1.2277546055944
"716","BRUV",2020,"Santa Rosa","bm_SUMB",0.0068446098578609,0.0068446098578609,0
"717","BRUV",2020,"Santa Rosa","bm_SXYR",0.0068446098578609,0.0068446098578609,0
"718","BRUV",2020,"Santa Rosa","bm_SYNG",0.0068446098578609,0.0068446098578609,0
"719","BRUV",2020,"Santa Rosa","bm_TCAL",0.0068446098578609,0.0068446098578609,0
"720","BRUV",2020,"Santa Rosa","bm_Total",0.0068446098578609,0.0068446098578609,0
"721","BRUV",2020,"Santa Rosa","bm_TPAC",0.0068446098578609,0.0068446098578609,0
"722","BRUV",2020,"Santa Rosa","bm_TSEM",0.0068446098578609,0.0068446098578609,0
"723","BRUV",2020,"Santa Rosa","bm_TSYM",0.0068446098578609,0.0469918320800831,-0.836673678850488
"724","BRUV",2020,"Santa Rosa","bm_UHAL",0.0068446098578609,0.0068446098578609,0
"725","BRUV",2020,"Santa Rosa","bm_UnID.SMYS",0.0068446098578609,0.0068446098578609,0
"726","BRUV",2020,"Santa Rosa","bm_UNK",0.0068446098578609,0.0068446098578609,0
"727","BRUV",2020,"Santa Rosa","bm_URON",0.0068446098578609,0.0068446098578609,0
"728","BRUV",2020,"Santa Rosa","bm_USAN",0.0068446098578609,0.0068446098578609,0
"729","BRUV",2020,"Santa Rosa","bm_XCAL",0.0068446098578609,0.0068446098578609,0
"730","BRUV",2020,"Santa Rosa","bm_XLIO",0.0068446098578609,0.0068446098578609,0
"731","BRUV",2020,"Santa Rosa","bm_ZEXA",0.0068446098578609,0.0068446098578609,0
"732","BRUV",2020,"Santa Rosa","bm_ZROS",0.0068446098578609,0.0068446098578609,0
"733","CCFRP",2017,"Anacapa","bm_nontargeted",0.0068446098578609,0.0774048818142636,-1.05341965344376
"734","CCFRP",2017,"Anacapa","bm_targeted",12.3854165455101,2.14159734053588,0.762172798464233
"735","CCFRP",2017,"Anacapa","bm_AAFF",0.0068446098578609,0.0068446098578609,0
"736","CCFRP",2017,"Anacapa","bm_AARG",0.0068446098578609,0.0068446098578609,0
"737","CCFRP",2017,"Anacapa","bm_ADAV",0.0068446098578609,0.0068446098578609,0
"738","CCFRP",2017,"Anacapa","bm_AFLA",0.0068446098578609,0.0068446098578609,0
"739","CCFRP",2017,"Anacapa","bm_AGUA",0.0068446098578609,0.0068446098578609,0
"740","CCFRP",2017,"Anacapa","bm_AHAR",0.0068446098578609,0.0068446098578609,0
"741","CCFRP",2017,"Anacapa","bm_AHOL",0.0068446098578609,0.0068446098578609,0
"742","CCFRP",2017,"Anacapa","bm_AINE",0.0068446098578609,0.0068446098578609,0
"743","CCFRP",2017,"Anacapa","bm_ANOB",0.0068446098578609,0.0068446098578609,0
"744","CCFRP",2017,"Anacapa","bm_AOCE",0.0068446098578609,0.0068446098578609,0
"745","CCFRP",2017,"Anacapa","bm_APFL",0.0068446098578609,0.0068446098578609,0
"746","CCFRP",2017,"Anacapa","bm_ATHE",0.0068446098578609,0.0068446098578609,0
"747","CCFRP",2017,"Anacapa","bm_ATHESPP",0.0068446098578609,0.0068446098578609,0
"748","CCFRP",2017,"Anacapa","bm_AVUL",0.0068446098578609,0.0068446098578609,0
"749","CCFRP",2017,"Anacapa","bm_BAITBALL",0.0068446098578609,0.0068446098578609,0
"750","CCFRP",2017,"Anacapa","bm_BATH",0.0068446098578609,0.0068446098578609,0
"751","CCFRP",2017,"Anacapa","bm_BFRE",0.0068446098578609,0.0068446098578609,0
"752","CCFRP",2017,"Anacapa","bm_BFREYOY",0.0068446098578609,0.0068446098578609,0
"753","CCFRP",2017,"Anacapa","bm_BOTH",0.0068446098578609,0.0068446098578609,0
"754","CCFRP",2017,"Anacapa","bm_BPOL",0.0068446098578609,0.0068446098578609,0
"755","CCFRP",2017,"Anacapa","bm_BRAY",0.0068446098578609,0.0068446098578609,0
"756","CCFRP",2017,"Anacapa","bm_CAGG",0.0068446098578609,0.0068446098578609,0
"757","CCFRP",2017,"Anacapa","bm_CGIG",0.0068446098578609,0.0068446098578609,0
"758","CCFRP",2017,"Anacapa","bm_CITH",0.0068446098578609,0.0068446098578609,0
"759","CCFRP",2017,"Anacapa","bm_CITHSPP",0.0068446098578609,0.0068446098578609,0
"760","CCFRP",2017,"Anacapa","bm_CLUP",0.0068446098578609,0.0068446098578609,0
"761","CCFRP",2017,"Anacapa","bm_COBS",0.0068446098578609,0.0068446098578609,0
"762","CCFRP",2017,"Anacapa","bm_COTSP",0.0068446098578609,0.0068446098578609,0
"763","CCFRP",2017,"Anacapa","bm_CPRI",9.96759991909656,1.60738634887169,0.792470322239352
"764","CCFRP",2017,"Anacapa","bm_CPUN",0.0068446098578609,0.0068446098578609,0
"765","CCFRP",2017,"Anacapa","bm_CPUNYOY",0.0068446098578609,0.0068446098578609,0
"766","CCFRP",2017,"Anacapa","bm_CSAT",0.0068446098578609,0.0068446098578609,0
"767","CCFRP",2017,"Anacapa","bm_CSOR",0.0068446098578609,0.00961844421882243,-0.147756132254632
"768","CCFRP",2017,"Anacapa","bm_CSTI",0.0068446098578609,0.0068446098578609,0
"769","CCFRP",2017,"Anacapa","bm_CVEN",0.0068446098578609,0.0068446098578609,0
"770","CCFRP",2017,"Anacapa","bm_CVIO",0.0068446098578609,0.0068446098578609,0
"771","CCFRP",2017,"Anacapa","bm_CXAN",0.0068446098578609,0.0068446098578609,0
"772","CCFRP",2017,"Anacapa","bm_DMAC",0.0068446098578609,0.0068446098578609,0
"773","CCFRP",2017,"Anacapa","bm_EBIS",0.0068446098578609,0.0068446098578609,0
"774","CCFRP",2017,"Anacapa","bm_EJAC",0.0068446098578609,0.0068446098578609,0
"775","CCFRP",2017,"Anacapa","bm_EJOR",0.0068446098578609,0.0068446098578609,0
"776","CCFRP",2017,"Anacapa","bm_ELAT",0.0068446098578609,0.0068446098578609,0
"777","CCFRP",2017,"Anacapa","bm_EMBI",0.0068446098578609,0.0068446098578609,0
"778","CCFRP",2017,"Anacapa","bm_EMOR",0.0068446098578609,0.0068446098578609,0
"779","CCFRP",2017,"Anacapa","bm_ETAU",0.0068446098578609,0.0068446098578609,0
"780","CCFRP",2017,"Anacapa","bm_EWAL",0.0068446098578609,0.0068446098578609,0
"781","CCFRP",2017,"Anacapa","bm_GBY",0.0068446098578609,0.0068446098578609,0
"782","CCFRP",2017,"Anacapa","bm_GGAL",0.0068446098578609,0.0068446098578609,0
"783","CCFRP",2017,"Anacapa","bm_GLIN",0.0068446098578609,0.0068446098578609,0
"784","CCFRP",2017,"Anacapa","bm_GMAE",0.0068446098578609,0.0068446098578609,0
"785","CCFRP",2017,"Anacapa","bm_GMOR",0.0068446098578609,0.0068446098578609,0
"786","CCFRP",2017,"Anacapa","bm_GNIG",0.0068446098578609,0.0196450350786433,-0.457904110205566
"787","CCFRP",2017,"Anacapa","bm_HANA",0.0068446098578609,0.0068446098578609,0
"788","CCFRP",2017,"Anacapa","bm_HARG",0.0068446098578609,0.0068446098578609,0
"789","CCFRP",2017,"Anacapa","bm_HAZU",0.0068446098578609,0.0068446098578609,0
"790","CCFRP",2017,"Anacapa","bm_HCAL",0.0068446098578609,0.0068446098578609,0
"791","CCFRP",2017,"Anacapa","bm_HCAR",0.0068446098578609,0.0068446098578609,0
"792","CCFRP",2017,"Anacapa","bm_HDEC",0.0068446098578609,0.0068446098578609,0
"793","CCFRP",2017,"Anacapa","bm_HELL",0.0068446098578609,0.0068446098578609,0
"794","CCFRP",2017,"Anacapa","bm_HEXA",0.0068446098578609,0.0068446098578609,0
"795","CCFRP",2017,"Anacapa","bm_HFRA",0.0068446098578609,0.0068446098578609,0
"796","CCFRP",2017,"Anacapa","bm_HGRI",0.0068446098578609,0.0068446098578609,0
"797","CCFRP",2017,"Anacapa","bm_HHEM",0.0068446098578609,0.0068446098578609,0
"798","CCFRP",2017,"Anacapa","bm_HLAG",0.0068446098578609,0.0068446098578609,0
"799","CCFRP",2017,"Anacapa","bm_HROS",0.0068446098578609,0.0068446098578609,0
"800","CCFRP",2017,"Anacapa","bm_HRUB",0.0068446098578609,0.0068446098578609,0
"801","CCFRP",2017,"Anacapa","bm_HSEM",0.0068446098578609,0.0068446098578609,0
"802","CCFRP",2017,"Anacapa","bm_HSEMYOY",0.0068446098578609,0.0068446098578609,0
"803","CCFRP",2017,"Anacapa","bm_HSPI",0.0068446098578609,0.0068446098578609,0
"804","CCFRP",2017,"Anacapa","bm_HSTE",0.0068446098578609,0.0068446098578609,0
"805","CCFRP",2017,"Anacapa","bm_HSTO",0.0068446098578609,0.0068446098578609,0
"806","CCFRP",2017,"Anacapa","bm_KGB",0.0068446098578609,0.0068446098578609,0
"807","CCFRP",2017,"Anacapa","bm_LARM",0.0068446098578609,0.0068446098578609,0
"808","CCFRP",2017,"Anacapa","bm_LBIL",0.0068446098578609,0.0068446098578609,0
"809","CCFRP",2017,"Anacapa","bm_LHIR",0.0068446098578609,0.0068446098578609,0
"810","CCFRP",2017,"Anacapa","bm_MCAL",0.0068446098578609,0.016614813753161,-0.385146778907863
"811","CCFRP",2017,"Anacapa","bm_MMIN",0.0068446098578609,0.0068446098578609,0
"812","CCFRP",2017,"Anacapa","bm_MMOL",0.0068446098578609,0.0068446098578609,0
"813","CCFRP",2017,"Anacapa","bm_NBLA",0.0068446098578609,0.00850981587271606,-0.0945714649066952
"814","CCFRP",2017,"Anacapa","bm_NCEP",0.0068446098578609,0.0068446098578609,0
"815","CCFRP",2017,"Anacapa","bm_OCAL",0.0068446098578609,0.0068446098578609,0
"816","CCFRP",2017,"Anacapa","bm_OCALYOY",0.0068446098578609,0.0068446098578609,0
"817","CCFRP",2017,"Anacapa","bm_OELO",0.0068446098578609,0.0068446098578609,0
"818","CCFRP",2017,"Anacapa","bm_OPIC",0.0068446098578609,0.0068446098578609,0
"819","CCFRP",2017,"Anacapa","bm_OTSH",0.0068446098578609,0.0068446098578609,0
"820","CCFRP",2017,"Anacapa","bm_OYB",0.0068446098578609,0.0068446098578609,0
"821","CCFRP",2017,"Anacapa","bm_OYT",0.0068446098578609,0.0068446098578609,0
"822","CCFRP",2017,"Anacapa","bm_PATR",0.0068446098578609,0.0531690466833259,-0.890310175089779
"823","CCFRP",2017,"Anacapa","bm_PCAL",0.0068446098578609,0.0068446098578609,0
"824","CCFRP",2017,"Anacapa","bm_PCLA",0.539504023954937,0.0068446098578609,1.89664598983852
"825","CCFRP",2017,"Anacapa","bm_PCLAYOY",0.0068446098578609,0.0068446098578609,0
"826","CCFRP",2017,"Anacapa","bm_PCOE",0.0068446098578609,0.0068446098578609,0
"827","CCFRP",2017,"Anacapa","bm_PFAL",0.0068446098578609,0.0068446098578609,0
"828","CCFRP",2017,"Anacapa","bm_PFUR",0.0068446098578609,0.0068446098578609,0
"829","CCFRP",2017,"Anacapa","bm_PGLA",0.0068446098578609,0.0068446098578609,0
"830","CCFRP",2017,"Anacapa","bm_PHOL",0.0068446098578609,0.0068446098578609,0
"831","CCFRP",2017,"Anacapa","bm_PLEU",0.0068446098578609,0.0068446098578609,0
"832","CCFRP",2017,"Anacapa","bm_PMAC",0.0068446098578609,0.0068446098578609,0
"833","CCFRP",2017,"Anacapa","bm_PMEL",0.0068446098578609,0.0068446098578609,0
"834","CCFRP",2017,"Anacapa","bm_PNEB",0.0068446098578609,0.0068446098578609,0
"835","CCFRP",2017,"Anacapa","bm_PNOT",0.0068446098578609,0.0068446098578609,0
"836","CCFRP",2017,"Anacapa","bm_PPRO",0.0068446098578609,0.0068446098578609,0
"837","CCFRP",2017,"Anacapa","bm_PTRI",0.0068446098578609,0.0068446098578609,0
"838","CCFRP",2017,"Anacapa","bm_PVIO",0.0068446098578609,0.0068446098578609,0
"839","CCFRP",2017,"Anacapa","bm_RALL",0.0068446098578609,0.0068446098578609,0
"840","CCFRP",2017,"Anacapa","bm_RBIN",0.0068446098578609,0.0068446098578609,0
"841","CCFRP",2017,"Anacapa","bm_RFSP",0.0068446098578609,0.0068446098578609,0
"842","CCFRP",2017,"Anacapa","bm_RFYOY",0.0068446098578609,0.0068446098578609,0
"843","CCFRP",2017,"Anacapa","bm_RHYP",0.0068446098578609,0.0068446098578609,0
"844","CCFRP",2017,"Anacapa","bm_RJOR",0.0068446098578609,0.0068446098578609,0
"845","CCFRP",2017,"Anacapa","bm_RNIC",0.0068446098578609,0.0068446098578609,0
"846","CCFRP",2017,"Anacapa","bm_RONSP",0.0068446098578609,0.0068446098578609,0
"847","CCFRP",2017,"Anacapa","bm_RRIC",0.0068446098578609,0.0068446098578609,0
"848","CCFRP",2017,"Anacapa","bm_RSTE",0.0068446098578609,0.0068446098578609,0
"849","CCFRP",2017,"Anacapa","bm_RTOX",0.0068446098578609,0.0068446098578609,0
"850","CCFRP",2017,"Anacapa","bm_RVAC",0.0068446098578609,0.0068446098578609,0
"851","CCFRP",2017,"Anacapa","bm_RYOY",0.0068446098578609,0.0068446098578609,0
"852","CCFRP",2017,"Anacapa","bm_SACA",0.0068446098578609,0.0068446098578609,0
"853","CCFRP",2017,"Anacapa","bm_SARG",0.0068446098578609,0.0068446098578609,0
"854","CCFRP",2017,"Anacapa","bm_SATR",0.141215170626095,0.0068446098578609,1.31453265668064
"855","CCFRP",2017,"Anacapa","bm_SAUR",0.0307670142911477,0.0068446098578609,0.652736654828205
"856","CCFRP",2017,"Anacapa","bm_SCAL",0.0068446098578609,0.0068446098578609,0
"857","CCFRP",2017,"Anacapa","bm_SCAR",0.0068446098578609,0.0539516462006067,-0.896656002210006
"858","CCFRP",2017,"Anacapa","bm_SCAU",0.25461552668884,0.169929087001474,0.175617159770779
"859","CCFRP",2017,"Anacapa","bm_SCHI",0.0068446098578609,0.0068446098578609,0
"860","CCFRP",2017,"Anacapa","bm_SCHR",0.0068446098578609,0.0068446098578609,0
"861","CCFRP",2017,"Anacapa","bm_SCOMSPP",0.0235028084351779,0.0343717779530719,-0.165082236737462
"862","CCFRP",2017,"Anacapa","bm_SCON",0.0068446098578609,0.0245046036363591,-0.553898983732954
"863","CCFRP",2017,"Anacapa","bm_SDAL",0.0068446098578609,0.0068446098578609,0
"864","CCFRP",2017,"Anacapa","bm_SDIA",0.0068446098578609,0.0068446098578609,0
"865","CCFRP",2017,"Anacapa","bm_SEBASTESSPP",0.0068446098578609,0.0068446098578609,0
"866","CCFRP",2017,"Anacapa","bm_SEBSPP",0.0068446098578609,0.0068446098578609,0
"867","CCFRP",2017,"Anacapa","bm_SENT",0.0068446098578609,0.0068446098578609,0
"868","CCFRP",2017,"Anacapa","bm_SFLA",0.0068446098578609,0.0068446098578609,0
"869","CCFRP",2017,"Anacapa","bm_SGIG",0.0068446098578609,0.0068446098578609,0
"870","CCFRP",2017,"Anacapa","bm_SGOO",0.0068446098578609,0.0068446098578609,0
"871","CCFRP",2017,"Anacapa","bm_SGUT",0.0432051980833954,0.0843709097314239,-0.290656731332435
"872","CCFRP",2017,"Anacapa","bm_SHOP",0.0068446098578609,0.00972030654040407,-0.152331262659983
"873","CCFRP",2017,"Anacapa","bm_SJAP",0.0068446098578609,0.0068446098578609,0
"874","CCFRP",2017,"Anacapa","bm_SLAL",0.0068446098578609,0.0068446098578609,0
"875","CCFRP",2017,"Anacapa","bm_SLEN",0.0068446098578609,0.0068446098578609,0
"876","CCFRP",2017,"Anacapa","bm_SLUC",0.0068446098578609,0.0068446098578609,0
"877","CCFRP",2017,"Anacapa","bm_SMAL",0.0068446098578609,0.0068446098578609,0
"878","CCFRP",2017,"Anacapa","bm_SMAR",0.0068446098578609,0.0068446098578609,0
"879","CCFRP",2017,"Anacapa","bm_SMEL",0.0068446098578609,0.0068446098578609,0
"880","CCFRP",2017,"Anacapa","bm_SMIN",0.0068446098578609,0.0068446098578609,0
"881","CCFRP",2017,"Anacapa","bm_SMYS",0.0068446098578609,0.0734270985259181,-1.03050766895737
"882","CCFRP",2017,"Anacapa","bm_SMYSYOY",0.0068446098578609,0.0068446098578609,0
"883","CCFRP",2017,"Anacapa","bm_SNEB",0.0068446098578609,0.0068446098578609,0
"884","CCFRP",2017,"Anacapa","bm_SNIG",0.0068446098578609,0.0068446098578609,0
"885","CCFRP",2017,"Anacapa","bm_SPAU",0.0068446098578609,0.0068446098578609,0
